track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
SONG_34843,Heart Full of Wine,Angus & Julia Stone,https://p.scdn.co/mp3-preview/90b729a9f910e65425943f800acee84e969d8b13?cid=774b29d4f13844c495f206cafdad9c86,2ij82O1l2WrMYTSdRfqAL3,"folk, acoustic, male_vocalists",Folk,2007,268560,0.462,0.0773,4,-20.181,1,0.0347,0.825,0.394,0.224,0.244,86.919,4
SONG_34844,Moving Pictures Silent Films,Great Lake Swimmers,https://p.scdn.co/mp3-preview/ece1ef3875bd2dbf6bca58b8f63b7e0b529de580?cid=774b29d4f13844c495f206cafdad9c86,12HLg3jbBIMhVDzBBc3ADl,"indie, folk, singer_songwriter, male_vocalists, mellow",Rock,2011,331333,0.373,0.234,7,-14.023,1,0.0317,0.924,0.0684,0.438,0.153,128.594,3
SONG_34850,Summer Hair = Forever Young,The Academy Is...,https://p.scdn.co/mp3-preview/35396c24779ed0cf8f777352d2251442a81c8c7f?cid=774b29d4f13844c495f206cafdad9c86,3DmTySRp8B7D7wUwG5jxkB,"alternative, male_vocalists, emo",Rock,2008,218453,0.496,0.923,2,-3.066,1,0.0576,0.000226,0.0,0.128,0.563,135.907,4
SONG_34851,Blame Me! Blame Me!,Anberlin,https://p.scdn.co/mp3-preview/61d01929936cb1d22612bc66edaa9b2a4c0c27ad?cid=774b29d4f13844c495f206cafdad9c86,0CYfVUMmY4Q19QMkBbtQO8,"rock, alternative, male_vocalists, emo",Rock,2008,189133,0.429,0.947,11,-3.963,0,0.0726,5.16e-05,7.88e-06,0.195,0.74,161.031,4
SONG_34852,Over-rated,Gavin DeGraw,https://p.scdn.co/mp3-preview/e5f72d2acfbab764e181fb92b4e2eb0b81575d82?cid=774b29d4f13844c495f206cafdad9c86,13Z1WX5Bcvw1HxxOrVhK4T,"rock, acoustic, male_vocalists, love, pop_rock",Rock,2003,251720,0.387,0.77,2,-4.937,1,0.0476,0.00633,0.0,0.159,0.341,160.854,4
SONG_34859,Cloud Number Nine,Bryan Adams,https://p.scdn.co/mp3-preview/a32287ab6b59a9f0e2523583e87ebaa04c439ed8?cid=774b29d4f13844c495f206cafdad9c86,0OEtrC1KoLOFVBAIEByEBo,"rock, pop, classic_rock, male_vocalists, pop_rock",Rock,2013,225720,0.593,0.728,2,-7.131,1,0.0266,0.0655,0.0,0.224,0.637,109.631,4
SONG_34866,Captains and Cruise Ships,Owl City,https://p.scdn.co/mp3-preview/52bb2cf71dae3bd4c6fe42d89c791f78f99b470a?cid=774b29d4f13844c495f206cafdad9c86,4wVURZ53jU7NJIWKTuVrrq,"electronic, indie, male_vocalists, synthpop",,2007,208640,0.673,0.495,7,-8.299,1,0.0328,0.442,0.0,0.0506,0.91,62.647,4
SONG_34878,An Island,Devendra Banhart,https://p.scdn.co/mp3-preview/f343ddd967801a2546fa54fa6eff4674c3dd6737?cid=774b29d4f13844c495f206cafdad9c86,1w1PjBvW5bQrCUEIWXPqfC,"indie, folk, singer_songwriter, acoustic, male_vocalists, guitar, mellow",Folk,2004,125000,0.504,0.27,0,-12.434,1,0.0446,0.878,0.0112,0.125,0.193,70.144,4
SONG_34880,Retrace,Anberlin,https://p.scdn.co/mp3-preview/d10eb05123cf81a8238755c1c3f3a66ddc284d1b?cid=774b29d4f13844c495f206cafdad9c86,1BEE3BcyxQNoE6eIo4pvGG,"rock, alternative, alternative_rock, male_vocalists",Rock,2008,230453,0.501,0.776,1,-5.025,0,0.0278,0.000612,2.04e-05,0.194,0.348,92.275,4
SONG_34886,Go Or Go Ahead,Rufus Wainwright,https://p.scdn.co/mp3-preview/e38536aaf8490e6fdeba1933bc49658b4c0a691c?cid=774b29d4f13844c495f206cafdad9c86,14kWdJPumnWW2a8Pg1FTn3,"rock, indie, singer_songwriter, male_vocalists, beautiful",Rock,2005,398133,0.374,0.318,2,-7.926,1,0.0404,0.338,0.00335,0.113,0.211,125.911,4
SONG_34902,The Spirit Of Giving,The New Pornographers,https://p.scdn.co/mp3-preview/74ea4efb4b49788ebd3bdf5e3bf456f3ba58c12b?cid=774b29d4f13844c495f206cafdad9c86,2zTylwekuBxIKjpqMK29k3,"indie, male_vocalists",Rock,2007,241720,0.515,0.574,2,-7.972,1,0.031,0.575,0.0,0.191,0.18,141.513,4
SONG_34904,Paperthin Hymn,Anberlin,https://p.scdn.co/mp3-preview/b8954d8229db85bc7ef9f2c43ce2c51df77f5199?cid=774b29d4f13844c495f206cafdad9c86,0vOPexXUWe0ItW7Xbvk6x0,"rock, alternative, alternative_rock, emo",Rock,2013,196133,0.439,0.828,2,-4.181,0,0.0322,0.000713,0.0,0.135,0.492,90.242,4
SONG_34908,A Day Late,Anberlin,https://p.scdn.co/mp3-preview/81f9d81ae495a0f823f11d8ae3b07dccdb770a99?cid=774b29d4f13844c495f206cafdad9c86,0vXSWiNKRVoUMNyWlX2XVi,"rock, alternative, emo, love, pop_rock",Rock,2016,204653,0.47,0.804,9,-4.935,1,0.0862,0.00161,0.0,0.119,0.581,168.579,4
SONG_34909,The Damage In Your Heart,Weezer,https://p.scdn.co/mp3-preview/dafd593de4e39d3799bbf6eb6c4c5a92308e5172?cid=774b29d4f13844c495f206cafdad9c86,0WJtqgwb2JcDfHiE3CR0ot,"rock, alternative, alternative_rock, indie_rock, emo",Rock,2005,243026,0.473,0.82,6,-4.262,1,0.0418,0.00792,6.43e-05,0.067,0.172,123.082,4
SONG_34911,Art Is Hard,Cursive,https://p.scdn.co/mp3-preview/97f64e863bfe8fee5346562712090c46ff22b158?cid=774b29d4f13844c495f206cafdad9c86,0l0QLKmD2DVfNBt3fxRhaf,"indie, indie_rock, emo",Rock,2003,171360,0.368,0.592,3,-6.74,1,0.0632,0.0119,1.56e-06,0.0905,0.275,105.761,4
SONG_34913,I Never Wanted To,Saosin,https://p.scdn.co/mp3-preview/9bc99183ca4fb5215f2a431aa8a98b4f440c38a4?cid=774b29d4f13844c495f206cafdad9c86,1Jmh4yxfwub6PZBcjNibvM,"emo, post_hardcore, screamo",Rock,2008,210173,0.424,0.961,0,-4.547,0,0.117,0.00063,0.0,0.938,0.23,134.995,4
SONG_34915,The Antidote,Story of the Year,https://p.scdn.co/mp3-preview/d721c982c49bb00b7bd9ef5fd1cdd0f82f254f33?cid=774b29d4f13844c495f206cafdad9c86,0637ix1edWOCcpAcqGpMKB,"rock, emo, post_hardcore, screamo",Rock,2008,239600,0.5,0.936,5,-4.521,0,0.0744,0.00747,0.0,0.13,0.158,101.487,4
SONG_34916,Follow And Feel,Saosin,https://p.scdn.co/mp3-preview/1ade55354c731701c30415057e8de6b6dd87fa9f?cid=774b29d4f13844c495f206cafdad9c86,14LDw7AxyktU3SDixWrFWl,"emo, post_hardcore, screamo",Rock,2007,199160,0.391,0.936,2,-3.107,0,0.0547,7.45e-05,0.000354,0.6,0.251,99.029,4
SONG_34919,Gotta Be Somebody's Blues,Jimmy Eat World,https://p.scdn.co/mp3-preview/b88e7f215ac7b434e68f0e48d5d53a532be36485?cid=774b29d4f13844c495f206cafdad9c86,0vMBsFruH2wFlI6tNBKdrD,"rock, alternative, alternative_rock, emo, love, chill",Rock,2007,285653,0.457,0.678,10,-7.666,1,0.0271,0.00538,0.658,0.107,0.328,153.994,4
SONG_34920,Some Sense Of Security,Saosin,https://p.scdn.co/mp3-preview/07ca7567abfc9e0205cd9ca5b98eeb2cfabb4804?cid=774b29d4f13844c495f206cafdad9c86,2kr2Fp5SSYPr9NuGxg1BhM,"rock, emo, post_hardcore, screamo",Rock,2006,240160,0.329,0.912,7,-4.351,0,0.0544,0.000455,0.0174,0.0897,0.196,168.093,4
SONG_34921,Now That You're Home,Manchester Orchestra,https://p.scdn.co/mp3-preview/1e39469d3597a01f3ad9ad39a13560b76f19e379?cid=774b29d4f13844c495f206cafdad9c86,2qkOUAyE1fep66l2VmX7lt,"rock, alternative, indie, emo, love",Rock,2007,187640,0.456,0.789,9,-6.188,0,0.0338,0.0102,0.000788,0.0634,0.632,146.992,3
SONG_34922,Song About an Angel,Sunny Day Real Estate,https://p.scdn.co/mp3-preview/36e3b665debf79fbfc043a2dfc5459b030bb8072?cid=774b29d4f13844c495f206cafdad9c86,11Km77AhFGK6N37Vio4bbf,"indie_rock, emo",Rock,1994,373866,0.321,0.709,5,-6.395,1,0.0345,0.00126,0.00022,0.205,0.0704,137.548,4
SONG_34923,Hello Alone,Anberlin,https://p.scdn.co/mp3-preview/d16919a760c7297b1ab2b0a1a01142ea3f4ede4a?cid=774b29d4f13844c495f206cafdad9c86,4fBCB93PpCeFrmwP6sa9PB,"rock, alternative, alternative_rock, emo",Rock,2007,240786,0.37,0.938,2,-4.896,0,0.0592,0.000104,9.79e-06,0.348,0.437,175.957,4
SONG_34924,Yellow Cat (Slash) Red Cat,Say Anything,https://p.scdn.co/mp3-preview/9d2734f7ab312aa04f1f9d79a9028d6493730c18?cid=774b29d4f13844c495f206cafdad9c86,6j8qxEglk4R6stfvhqNcmt,"indie, indie_rock, emo",Rock,2004,318533,0.593,0.629,0,-5.273,1,0.0469,0.0286,0.0,0.0493,0.576,76.98,4
SONG_34925,Noro,Brand New,https://p.scdn.co/mp3-preview/0f75864d242227795a4c1d4ff3482f03d952e546?cid=774b29d4f13844c495f206cafdad9c86,0ggPlqwEV7FUaHmnTSTYdv,"rock, alternative, indie, alternative_rock, emo, post_hardcore",Rock,2009,386773,0.429,0.569,4,-6.548,0,0.0434,0.0782,0.00144,0.273,0.131,115.34,4
SONG_34928,Pin Your Wings,Copeland,https://p.scdn.co/mp3-preview/7bce4f93f3e78f77b50cd4e631c1aad13a9cc043?cid=774b29d4f13844c495f206cafdad9c86,0nTu9W1QEjpm9NrefwjbCv,"rock, alternative, indie, indie_rock, emo",Rock,2013,188360,0.254,0.659,1,-17.318,1,0.068,8.37e-05,0.844,0.185,0.462,129.494,4
SONG_34929,Stationary Stationery,Anberlin,https://p.scdn.co/mp3-preview/63a271e07b26ebdcb20622fe2e255774eccea964?cid=774b29d4f13844c495f206cafdad9c86,0WKril4ZJgpbwxlqvvPfOl,"rock, alternative, emo, post_hardcore",Rock,2005,180880,0.427,0.713,1,-11.451,1,0.0369,0.00218,0.0,0.0971,0.796,172.574,4
SONG_34930,The Secret's In The Telling,Dashboard Confessional,https://p.scdn.co/mp3-preview/93a5a22e050b0a122721ee2175a7bc759f9ded4c?cid=774b29d4f13844c495f206cafdad9c86,1M7gOWguinSzOUifvIn0CB,"rock, indie, alternative_rock, emo",Rock,2006,204333,0.452,0.758,1,-3.496,1,0.0313,0.00147,0.0192,0.0846,0.364,170.278,4
SONG_34936,Drunk Kid Catholic,Bright Eyes,https://p.scdn.co/mp3-preview/5e54d7108bebaae1e6e7f49e8fcd8f8ca2f8b058?cid=774b29d4f13844c495f206cafdad9c86,3ksXDxdFDhFLljTszmzqJ4,"indie, emo",Rock,2006,190106,0.23,0.576,0,-8.689,1,0.19,0.0714,0.0,0.62,0.384,47.204,4
SONG_34937,Metronome Arthritis,At the Drive-In,https://p.scdn.co/mp3-preview/819a1b27a75f1c6fec721c17514abeac1f000c5e?cid=774b29d4f13844c495f206cafdad9c86,0pDQ2tq4qdHEC3g9zqwdZy,"emo, post_hardcore",,1999,240920,0.486,0.587,9,-6.619,0,0.0399,0.182,0.000656,0.0879,0.249,125.858,4
SONG_34945,Same Blood,The Academy Is...,https://p.scdn.co/mp3-preview/5b3cc492a2718dff765a4b97bd5e5d7df33a0fe0?cid=774b29d4f13844c495f206cafdad9c86,0LDPTacZ8asZxbo497W2b8,"rock, alternative, indie, emo",Rock,2007,194746,0.334,0.964,5,-3.018,1,0.108,1.45e-05,3.26e-05,0.156,0.226,151.69,4
SONG_34948,Am I Missing,Dashboard Confessional,https://p.scdn.co/mp3-preview/034e26d00fe53145f66561ddb1970116c700e6ce?cid=774b29d4f13844c495f206cafdad9c86,0ULs7k1tGBqC8mhYhCOc3U,emo,Rock,2003,243653,0.495,0.826,11,-6.121,1,0.0324,0.00584,1.73e-05,0.362,0.386,148.17,4
SONG_34950,Aveda,Hot Hot Heat,https://p.scdn.co/mp3-preview/ded95c11284fb3462b5c6f941e141fee83bb09ea?cid=774b29d4f13844c495f206cafdad9c86,2bQDLNAhO7H1ELajO83wxR,"indie, indie_rock, emo",Rock,2002,169866,0.532,0.876,8,-6.084,0,0.0514,0.0164,0.0,0.0461,0.798,116.685,4
SONG_34955,Southern Weather,The Almost,https://p.scdn.co/mp3-preview/7d544e3b42b9c33520397ae264a1b779c1b44d40?cid=774b29d4f13844c495f206cafdad9c86,0HAu0x978ye3QryIe0avGa,"rock, alternative, alternative_rock, emo, post_hardcore, screamo",Rock,2007,208880,0.349,0.963,2,-3.448,1,0.0791,2.85e-05,0.0,0.37,0.488,173.876,4
SONG_34956,(*Fin),Anberlin,https://p.scdn.co/mp3-preview/1afb22fd22c314a35c261629b908b7659ca7974c?cid=774b29d4f13844c495f206cafdad9c86,0onRDEEaRSVJRTCrQkaV5w,"rock, alternative, emo, beautiful",Rock,2013,524400,0.213,0.704,4,-6.157,1,0.0347,0.208,0.00152,0.0914,0.184,163.941,3
SONG_34963,The Girl Got Hot,Weezer,https://p.scdn.co/mp3-preview/861f17d0f2958af6217be0c7c6fc24f5bf694e9b?cid=774b29d4f13844c495f206cafdad9c86,0rMmh04Zp5wRCzqbisvJ93,"rock, alternative_rock, emo",Rock,2009,194866,0.604,0.863,2,-5.994,1,0.072,0.00014,0.00478,0.367,0.62,127.126,4
SONG_34964,Blame It on Bad Luck,Bayside,https://p.scdn.co/mp3-preview/384651579cebe4e1a0c32026c867302dabade929?cid=774b29d4f13844c495f206cafdad9c86,03bAmE7ny3OkWGsdyjsDCn,"rock, alternative, alternative_rock, punk, emo, screamo",,2008,228586,0.206,0.956,11,-5.116,0,0.13,0.000114,0.00261,0.967,0.3,163.459,4
SONG_34966,"Stay Close, Don't Go",Secondhand Serenade,https://p.scdn.co/mp3-preview/88a5b7302d880446fcc952ad1daf163fbaa1de9c?cid=774b29d4f13844c495f206cafdad9c86,2JfxyRA4IOjPulsjH1OOcV,"alternative, indie, acoustic, emo, love",,2008,214053,0.427,0.829,3,-5.459,1,0.0372,0.00575,0.0,0.0776,0.247,175.954,4
SONG_34967,Heaven Here,Dashboard Confessional,https://p.scdn.co/mp3-preview/b51acf30fd8dc57feba0e6af9f8cf6b7cdfb86a4?cid=774b29d4f13844c495f206cafdad9c86,1fcCQ39iJ2beXzk1vGpHHQ,"rock, emo",Rock,2006,248120,0.372,0.89,5,-4.641,1,0.0409,0.0015,0.00453,0.198,0.275,160.129,4
SONG_34971,The Drama Summer,The Starting Line,https://p.scdn.co/mp3-preview/aad148410f8bc0eb61cb686699fce15451fc8e8d?cid=774b29d4f13844c495f206cafdad9c86,172ei6vUx5O1ULWXv36cWF,"alternative, acoustic, emo",Rock,2002,172360,0.386,0.523,2,-6.632,1,0.0314,0.106,0.0,0.0893,0.336,111.668,3
SONG_34972,Tearin' Us Apart,Plain White T's,https://p.scdn.co/mp3-preview/a80419405dfd86c5255cb88a5b23bd63bf9b35b3?cid=774b29d4f13844c495f206cafdad9c86,0wsajvSpf0hkzpWYatRnxD,"rock, emo",Rock,2006,156493,0.57,0.931,1,-3.576,0,0.041,0.0332,0.0,0.125,0.698,128.019,4
SONG_34973,Cut Your Ribbon,Sparta,https://p.scdn.co/mp3-preview/b12a943a528f5facc4de36bfa7b9e9a5a7b7610f?cid=774b29d4f13844c495f206cafdad9c86,1DYud4lcStjYxJ8JBBva6g,"alternative_rock, emo, post_hardcore, screamo",Rock,2002,184613,0.515,0.801,4,-3.905,1,0.0334,0.00423,9.99e-06,0.177,0.758,107.66,3
SONG_34975,Grendel,Sunny Day Real Estate,https://p.scdn.co/mp3-preview/7ac4f34537062065913219b1134ea82ee2b1368f?cid=774b29d4f13844c495f206cafdad9c86,1nQ1vHnWc6ndXRNFgpiTRG,"indie, emo",Rock,1994,293306,0.303,0.635,3,-8.143,1,0.0419,0.0398,0.767,0.11,0.239,124.34,4
SONG_34979,Carve Your Heart Out Yourself,Dashboard Confessional,https://p.scdn.co/mp3-preview/9d1fd2d2bde6aaca0ae8b2c9d2139c096a1314db?cid=774b29d4f13844c495f206cafdad9c86,029co6QqEOhjzwWfv3BwaQ,"rock, acoustic, emo",Rock,2003,222960,0.541,0.82,4,-5.165,1,0.0281,0.00195,3.2e-06,0.298,0.276,105.064,4
SONG_34982,Tony The Tiger,Manchester Orchestra,https://p.scdn.co/mp3-preview/b6a3cd235c908ce6ee9ade6a277cf080022f205d?cid=774b29d4f13844c495f206cafdad9c86,6gunk34vW60RK3godbdscY,"rock, alternative, indie, alternative_rock, indie_rock, emo, beautiful, 00s",Rock,2009,189240,0.667,0.725,6,-7.363,1,0.0363,0.0111,0.0255,0.166,0.786,133.982,4
SONG_34985,I Bloom Blaum,Coldplay,https://p.scdn.co/mp3-preview/52fc614aeba6ba4a725a19e350090cb4cf545301?cid=774b29d4f13844c495f206cafdad9c86,6MCvGN1ZTLa3PZkGnLWccm,"rock, indie, emo, britpop",Rock,2002,131093,0.443,0.157,6,-19.362,0,0.0382,0.929,0.0454,0.109,0.186,78.843,4
SONG_34988,Sleeping With Giants (Lifetime),The Academy Is...,https://p.scdn.co/mp3-preview/d115da04f7ebf52ee8643efb95c9f1e40d3319c4?cid=774b29d4f13844c495f206cafdad9c86,5XQN8OWiU8RLSM9rE1O22l,"rock, alternative, emo, pop_rock",Rock,2007,216666,0.352,0.966,5,-3.603,1,0.087,0.0243,0.0,0.372,0.425,149.039,4
SONG_34990,Pipeline/Kill Time,Sonic Youth,https://p.scdn.co/mp3-preview/502caac39422cf5a586702c4ff2bf9a9a580280d?cid=774b29d4f13844c495f206cafdad9c86,1jsqiQVlKhEzqx08YdS6nK,"rock, alternative, indie, experimental, emo, noise",Rock,1987,275200,0.257,0.748,6,-10.518,0,0.0729,0.496,0.305,0.346,0.224,110.756,4
SONG_34992,1995,The Radio Dept.,https://p.scdn.co/mp3-preview/8a41f63b297dea43b4a55ffb8e1723e8187bf112?cid=774b29d4f13844c495f206cafdad9c86,2LnNVkTKkMJCelHdt6IiDB,"indie, indie_pop, emo, swedish",Rock,2003,192786,0.671,0.605,4,-5.326,1,0.0329,0.416,0.0147,0.113,0.609,125.018,4
SONG_34994,The Company Dime,The Get Up Kids,https://p.scdn.co/mp3-preview/f2864e5dd2d3b9867919f57bea0d8f64bfd6d70c?cid=774b29d4f13844c495f206cafdad9c86,00EZRW9ZaYmp4E4gcott29,"indie, emo",Rock,1999,246946,0.396,0.903,7,-6.422,1,0.0736,0.00823,0.000805,0.103,0.622,147.542,4
SONG_34996,Dirty And Left Out,The Almost,https://p.scdn.co/mp3-preview/a1c3dcee2ec2158be213a1d2feae5d33d83ae51f?cid=774b29d4f13844c495f206cafdad9c86,1lSkhHOuhP0CxskqTc1zHk,"rock, acoustic, emo, post_hardcore, beautiful",Rock,2007,222360,0.397,0.407,4,-7.147,0,0.0281,0.833,2.72e-06,0.117,0.214,103.856,3
SONG_35003,Go Sadness,Shout Out Louds,https://p.scdn.co/mp3-preview/c63be2918e11becd9d42cb92c18c4555a7169cc4?cid=774b29d4f13844c495f206cafdad9c86,48w4LBH31FTvoy9gSn5o7g,"indie, emo, britpop, swedish",Rock,2005,244466,0.475,0.345,0,-10.144,1,0.0352,0.766,0.101,0.324,0.106,107.566,4
SONG_35007,Sweet Avenue,Jets to Brazil,https://p.scdn.co/mp3-preview/b32afc15123e35ffd3e8d2b42e3e05febbb980be?cid=774b29d4f13844c495f206cafdad9c86,2EJTpgOBRvSIJ5XWwBP20o,"indie, acoustic, emo",Rock,1998,314666,0.444,0.452,4,-9.298,1,0.031,0.193,3.21e-06,0.0849,0.311,88.776,4
SONG_35009,Choose Your Fate,Story of the Year,https://p.scdn.co/mp3-preview/b05ca4ddec9e1b6e0fa28827fdb859126a903209?cid=774b29d4f13844c495f206cafdad9c86,0kQqYCTufH0GOy750CV4ty,"emo, post_hardcore, screamo",,2008,213586,0.279,0.954,7,-4.128,1,0.121,0.000644,0.0,0.331,0.544,138.65,4
SONG_35021,MIA,Chevelle,https://p.scdn.co/mp3-preview/68f28305e619bf3f00183c23667681d8227ddd97?cid=774b29d4f13844c495f206cafdad9c86,2hxweZgog2IrkKP86KGATI,"rock, alternative, alternative_rock, hard_rock, emo, grunge, guitar, nu_metal",Folk,1999,141533,0.379,0.913,4,-7.357,1,0.0872,0.000421,0.116,0.151,0.108,117.438,4
SONG_35023,Half Alive,Secondhand Serenade,https://p.scdn.co/mp3-preview/a56c577d615f0f21f0cf455ee6ad1db7364bac31?cid=774b29d4f13844c495f206cafdad9c86,1dqv3vrM88VsbhWlPzWdyt,"acoustic, emo, guitar",Rock,2007,223410,0.526,0.369,2,-10.561,1,0.0311,0.759,0.0,0.224,0.555,87.889,4
SONG_35024,Don't Call Me Peanut,Bayside,https://p.scdn.co/mp3-preview/a6aafd110c2b16b553f3cc59410ebcd24704dcce?cid=774b29d4f13844c495f206cafdad9c86,1YlQYcOyfHCiaHgsHulzHA,"acoustic, emo, screamo",,2005,236706,0.63,0.248,10,-11.673,1,0.0325,0.888,0.0,0.123,0.224,152.403,4
SONG_35025,I Don't Want To Let You Go,Weezer,https://p.scdn.co/mp3-preview/320e40dc16c737dc95dc60fd8d2080f59276c51e?cid=774b29d4f13844c495f206cafdad9c86,0rzaeMb7iSEBP5wIy50Va9,"rock, alternative_rock, emo, love, mellow",Rock,2009,228573,0.584,0.555,8,-9.743,1,0.0319,0.108,0.000201,0.118,0.178,123.032,4
SONG_35034,I Wanna Hear Another Fast Song,Saosin,https://p.scdn.co/mp3-preview/de2cc091144135a312d9cafcd50db2015eca3a3b?cid=774b29d4f13844c495f206cafdad9c86,0j5u3UNJIH1ZRouEyWO1TE,"emo, post_hardcore, screamo",Rock,2005,164493,0.308,0.931,9,-3.749,0,0.0965,1.34e-05,0.0,0.347,0.204,184.979,4
SONG_35038,Campfire Kansas,The Get Up Kids,https://p.scdn.co/mp3-preview/f9a5602b4295e87ec0e82c2a52cd1b684700c93a?cid=774b29d4f13844c495f206cafdad9c86,0hrtMvSDrS37oMb3GzuJw8,"acoustic, emo",Rock,2002,183733,0.53,0.53,2,-8.341,1,0.0295,0.51,2.65e-05,0.12,0.522,140.544,4
SONG_35039,Plastic Plan,CKY,https://p.scdn.co/mp3-preview/6a453ef63f9ce8a9128d9f6fd75c083c94dd5484?cid=774b29d4f13844c495f206cafdad9c86,3blNNgK9xEZCh3NH4ch79d,"rock, emo",Rock,2002,234373,0.594,0.906,9,-5.369,0,0.0269,3.81e-05,1.07e-05,0.0839,0.828,122.044,4
SONG_35045,Younglife,Anberlin,https://p.scdn.co/mp3-preview/d7c90144f5a4423ef6962bc31e1764d0dce90b96?cid=774b29d4f13844c495f206cafdad9c86,0kNLCXZ0d2ZGUUrYd7Fgsu,"rock, alternative, alternative_rock, emo",Rock,2008,219520,0.579,0.877,5,-5.346,1,0.039,0.00405,0.000162,0.599,0.642,89.001,4
SONG_35048,Missionary,Operation Ivy,https://p.scdn.co/mp3-preview/cbd157c261bd83263055e79721d01851844b10f1?cid=774b29d4f13844c495f206cafdad9c86,3AYCRtOUbwadSQXCbpqHlQ,"punk, punk_rock, emo, ska",,1989,127066,0.261,0.996,9,-3.869,1,0.254,0.187,7.43e-05,0.277,0.212,174.878,4
SONG_35050,"Oh, Sweetheart",Shout Out Louds,https://p.scdn.co/mp3-preview/77c225e710d4b2bcdd8d1a7b1faba2dbd2fb0930?cid=774b29d4f13844c495f206cafdad9c86,3g90jCZKo8pVIaLum93eH2,"indie, indie_rock, emo, britpop, swedish",Rock,2005,200680,0.318,0.904,7,-3.603,1,0.0336,0.00276,0.0,0.389,0.662,93.449,4
SONG_35052,Happy Birthday to Me (Feb. 15),Bright Eyes,https://p.scdn.co/mp3-preview/a1c51c178bab5087fe2b4e30713492d8c8fe18ed?cid=774b29d4f13844c495f206cafdad9c86,2Z8nmDARYuDDfsIylkhZT2,"indie, emo",Rock,2006,230426,0.453,0.301,2,-10.271,1,0.0397,0.122,4.08e-06,0.062,0.172,129.351,3
SONG_35056,Angel In The Swamp,Story of the Year,https://p.scdn.co/mp3-preview/9cc878a0aa23cc6cdfbd2e8f78c6ea49991024dd?cid=774b29d4f13844c495f206cafdad9c86,1hapadSXeYnZ3NqgxOQj1I,"rock, alternative, punk_rock, emo, screamo",Rock,2008,268733,0.36,0.91,1,-5.961,1,0.0746,0.0052,0.0,0.0522,0.336,161.856,4
SONG_35059,They Looked Like Strong Hands,Bayside,https://p.scdn.co/mp3-preview/735eb3e981bbb75c59f97be70b8df50b399ae69f?cid=774b29d4f13844c495f206cafdad9c86,1O04bfLogDlsfFHWd4eKQl,"alternative_rock, acoustic, emo",,2008,295840,0.27,0.646,2,-6.057,1,0.0473,0.00226,9.44e-05,0.564,0.137,146.966,3
SONG_35062,Plainclothes Man,Heatmiser,https://p.scdn.co/mp3-preview/f3b286141a516432393350b1b0166eac4cc5b248?cid=774b29d4f13844c495f206cafdad9c86,7yYf5GF0jX6M6KywKygE0c,"indie, acoustic, emo",Rock,1996,208000,0.532,0.38,10,-10.526,1,0.0298,0.083,0.0,0.359,0.317,84.494,4
SONG_35074,Faces in the Hall,Gym Class Heroes,https://p.scdn.co/mp3-preview/80994d6ae9c35476195fbe4fd0f5bb13f5a68bb8?cid=774b29d4f13844c495f206cafdad9c86,1jQlUGewes2CPhjF1STyIV,"rock, alternative, indie, rap, hip_hop, emo, love",Rap,2005,253546,0.803,0.675,0,-7.658,1,0.155,0.0204,6.37e-06,0.0961,0.549,102.015,4
SONG_35076,Terrified,Story of the Year,https://p.scdn.co/mp3-preview/4462c0aef109a2b7187cc532be402c53de1d920c?cid=774b29d4f13844c495f206cafdad9c86,0Df4iBlOM0T1AGBTmwJeNG,"rock, alternative, alternative_rock, emo, post_hardcore, screamo",Rock,2008,240240,0.35,0.816,4,-5.377,1,0.0399,0.0372,0.0,0.116,0.322,186.975,4
SONG_35078,Going for the Gold,Bright Eyes,https://p.scdn.co/mp3-preview/8b2ab266e1c8ec6a7592b72b5075cb81991b8e97?cid=774b29d4f13844c495f206cafdad9c86,2nIEr2YnKOmOD6O2OyF3cs,"indie, singer_songwriter, acoustic, emo",Rock,2002,307466,0.374,0.327,7,-11.539,1,0.032,0.795,0.0,0.0768,0.254,151.816,4
SONG_35084,Just Say You're Not Into It,Mayday Parade,https://p.scdn.co/mp3-preview/9891b3c49112cb10f8c0295d356f7ae724f678ec?cid=774b29d4f13844c495f206cafdad9c86,1nUiYbUlK6qZakHYBInpMC,emo,,2006,261853,0.376,0.902,9,-4.173,1,0.0491,0.0001,5.29e-06,0.153,0.229,159.789,3
SONG_35086,Madam Me,Alkaline Trio,https://p.scdn.co/mp3-preview/4627a684a43a051dc0325971a9f0efd031b6a5e9?cid=774b29d4f13844c495f206cafdad9c86,2Y1dZJmCQihNcPwmqi0Ujo,"rock, punk_rock, emo, cover",,2000,179853,0.447,0.963,4,-4.817,0,0.0709,7.85e-05,0.00363,0.279,0.516,99.294,4
SONG_35090,The Flame In All Of Us,Thousand Foot Krutch,https://p.scdn.co/mp3-preview/444d48f6148119cd999882a21485ce9730ae2b0d?cid=774b29d4f13844c495f206cafdad9c86,20rv7XghHD4Foy3BXgOVB9,"rock, emo, post_hardcore, nu_metal",Rock,2013,201813,0.487,0.888,5,-1.752,1,0.0421,0.000873,0.0,0.239,0.456,125.929,4
